0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,C,TST,date
0.8082314660749214,0.6733771970854082,0.7709075837221108,0.5719566456469528,0.9218147826668984,0.4573094350777124,0.30534810813150637,0.5347120793549516,0.6210627226401589,0.1770407001784623,0.8956010734660568,0.877007070533099,0.38868139732217855,0.00142068623215319,0.6730241314781645,0.8228739462384725,0.45910174132519554,0.07137196714236138,0.7348941794515927,0.23236741745828904,0.35694163002524193,0.4728794553684964,0.9099565371169972,0.6394760143266526,0.9698445132608081,0.1640190532910314,0.17695128686874495,0.1672904266955142,0.6104450877729481,0.7744139660991067,0.7424105934330784,0.2708307247690579,0.3550869415103258,0.9592218747369947,0.6140399906949073,0.409367265269973,0.18773917560745135,0.06676219478338385,0.6719837587782387,0.014352244252376245,0.3902428572814137,0.7304265035486852,0.4393143243371439,0.5965092630031404,1,0.9481282403655871,0.24257392430934244,1979-01-01
0.04522402505470435,0.8608743111307501,0.24919081837221024,0.7353880432871119,0.1083803476709313,0.7400827855425679,0.9281460210308807,0.9374951547961246,0.8258137193768986,0.5512666269129465,0.9382412018359917,0.6109784042634667,0.15946468555805993,0.7647992459757822,0.1094419930974252,0.24985820802100633,0.8741431902630236,0.14836903135800372,0.002394715310143236,0.7074955887462763,0.33242609583046256,0.9278705201037055,0.01526438557409171,0.9268639185907374,0.8999943650270507,0.988074266606249,0.05982675031802609,0.7909157904266559,0.187518781301094,0.5962758423970816,0.09694401902629324,0.24465345124969518,0.06127061804090417,0.05483209071862183,0.7756006322241732,0.8537896916804587,0.7189606500834269,0.9783343412006527,0.3339159586106739,0.9789138786020898,0.07148942874739306,0.11393114715602459,0.18377254779124397,0.3264314764468903,0,0.24689716152262742,0.7309496225139718,1979-01-02
0.06876253962479284,0.5125983655937235,0.6200580907871596,0.39376385173463657,0.7171946177610935,0.6230422276931225,0.5425812813098673,0.33127982302396275,0.7304392241447899,0.8345036604997852,0.6156429006969097,0.34090009745832106,0.46279114324385584,0.4806647443442872,0.8377643185451724,0.997498093664769,0.3680869661534586,0.4720718311145803,0.9279938015014205,0.3524546342907102,0.476501797534703,0.37542077931921225,0.11485189151858033,0.8699563335470627,0.945180170177429,0.08704084233364207,0.33090377658050674,0.5928546921263423,0.6588570130705966,0.5927980189122477,0.9295590980753429,0.04476128245457167,0.804133905454539,0.9815676163975241,0.513337124864881,0.5842670879431516,0.5279229049760281,0.6930556528807663,0.5116026269443706,0.8386486379376962,0.8517710599348371,0.07362463525337448,0.9278010494628666,0.8425413493797415,1,0.589659387978868,0.048697762276822876,1979-01-03
0.766911426163284,0.2155001047938111,0.19107325911492312,0.386410145810396,0.4565781802751787,0.581842649247446,0.23173810532394012,0.045767500467788325,0.8610048737956166,0.04720090655709375,0.15262473648460495,0.6854568947728514,0.6159409182605787,0.36466074086794664,0.7382084530225332,0.3781845631650165,0.19873028513998492,0.4506215035375922,0.7532186404091755,0.3599352467146846,0.7837418430602856,0.6763269587570039,0.8172487095725163,0.0078011524416886635,0.7709019878347608,0.9316673538484217,0.48776625674739904,0.678178502335048,0.8330059469020915,0.5618746345397805,0.11709452515257202,0.38923797895907364,0.6277863566865529,0.7359415525170553,0.21284515539672955,0.19470405625681797,0.4584033037094951,0.36797657970547093,0.19428122997752273,0.7449428962605593,0.40973956725214034,0.6358386309522068,0.6535224166765051,0.1554120191924231,1,0.7928338229866101,0.2900285795568558,1979-01-04
0.7128141786380446,0.7900487422153307,0.9203521126387418,0.6245115895700091,0.09255992368568722,0.4702432003346061,0.6168957783208351,0.7712541039460633,0.33071581548605533,0.3201729279468204,0.14151782007720837,0.3344471450123675,0.43522175541578867,0.7241316695332698,0.17463931466616256,0.3046842943830088,0.4993941338591551,0.5850879397884494,0.4124755924163086,0.26025369094219597,0.028774130918183594,0.8647640680187594,0.3049025026905088,0.19921283434672266,0.16855807979812032,0.5234427018525638,0.8480523745851051,0.5383357497346637,0.9312022252145811,0.5186702631883451,0.1964089655384067,0.07667401796584594,0.605089099304508,0.2811003308126405,0.5407941308313763,0.7067078813759534,0.7991729511558886,0.17295942517908824,0.8380404801371082,0.5502992048830952,0.8144269215705637,0.8187403194001646,0.4659352270418984,0.5598730981695437,0,0.10603054852207316,0.4066020188120424,1979-01-05
0.9887426695270857,0.2167195793989638,0.8485374246636485,0.8837401020161504,0.9160441208691362,0.427853275290789,0.5670474359305749,0.1314812639006816,0.9063423109951363,0.551099114702775,0.1867709100189432,0.8144144921260075,0.07164878259074725,0.37903888069051395,0.08811031876970832,0.029041830451542627,0.9873235377126603,0.3965526487033907,0.0945370559708113,0.29797885310589334,0.23703660683115957,0.45446106963939936,0.8950849148184917,0.14564311050963263,0.60229641171851,0.37799010115087095,0.6024670420119423,0.6723164813707234,0.131127353804237,0.039491129626767485,0.3925145063693243,0.009924097969046586,0.20671742870550724,0.6065219831752716,0.8622813473619727,0.962881716685024,0.1619951583345004,0.8344268586348073,0.981508802324952,0.3868197016840548,0.9448565947056662,0.8452819883389645,0.24454112686328633,0.8860864906164432,1,0.5199195085319286,0.2752440645532289,1979-01-06
0.8361631316540767,0.4588875110012749,0.35809009949244464,0.7146935469378654,0.6948846848632594,0.4569685151862607,0.1654599483725715,0.0021692007039787464,0.17577358008622634,0.7755779286896977,0.6447167979053365,0.8950397733471004,0.6841546478169104,0.4306745613686388,0.8340672812683243,0.42370296787343575,0.728491998656742,0.35990088935591746,0.1693927249373669,0.34120909070684846,0.021870415120980202,0.6135784156404706,0.4281802628107094,0.6942033872356945,0.4660621472554872,0.4145332787161853,0.27274416932166934,0.3190001600195165,0.8699199627904687,0.12146441623330062,0.9832999945824875,0.045195580738480956,0.010603786907414703,0.882506910110276,0.460528660237152,0.536166655660938,0.27816387201527804,0.6286281085526577,0.864409129449514,0.9096635025930443,0.04115981624642506,0.4209278012386848,0.4416316431555052,0.2469605992374524,0,0.925196598253002,0.9766281005547506,1979-01-07
0.3013483429140096,0.1313200984174857,0.5948411111685735,0.5184418023116355,0.15972978070183508,0.9135738772009848,0.8137322646230589,0.025676807951084513,0.029947408872224024,0.8971412687555493,0.6658501869674002,0.8331522979857435,0.008907937156271806,0.1416514519032398,0.4815578891983451,0.3743767703129488,0.5908869003641243,0.24420509150646785,0.5511616381798005,0.4177251110414745,0.21063463896300938,0.9892595322034935,0.7574821275992951,0.4362779496592514,0.8571475348738692,0.11560083092291895,0.626298770732918,0.4195249304788671,0.3923834997461082,0.4386459326870258,0.11736122073624478,0.7164957803902716,0.35494082148137285,0.1878500225183083,0.6068988929602881,0.5852943396221455,0.3432536746054471,0.6036194382058503,0.3910408435663967,0.9593883503558139,0.6471362008117328,0.6048280244859002,0.059058063574075725,0.9208917464068085,1,0.31176314599798716,0.27529555509797743,1979-01-08
0.36964752102493037,0.674654035670039,0.20033093873080177,0.008406767889856614,0.8549537131555985,0.8099840302699086,0.29619928633511483,0.9125834907174047,0.5114621304540675,0.8067288380339324,0.06141867263830647,0.07972580601206969,0.7208822178557396,0.1426645384516967,0.8195435455237684,0.4132282662647898,0.3535930773233593,0.5259225380447915,0.9362547472129013,0.9945508376675954,0.5120159248314176,0.4989394400440127,0.2780442610603543,0.0980902426269149,0.230204689361586,0.804106857932824,0.9071258892743933,0.4844618767808736,0.13021272981110443,0.6895622088315572,0.03776300300774871,0.7047485599248975,0.6556948684229096,0.2505350979183326,0.6521672510965217,0.5184560502835468,0.9660119547446498,0.14040665192971213,0.7143301174393067,0.8181682937947805,0.4999762998180124,0.5356954817441353,0.6219688487591627,0.5043441329215113,1,0.6589479583266908,0.9602203523298207,1979-01-09
0.9983231834164826,0.1365411259792928,0.5130777446066653,0.818667806263489,0.46909685456377526,0.2255289105831596,0.6270151626712297,0.19324581558841403,0.02767659397715394,0.5630273444520917,0.1467951957060235,0.15936363888479133,0.9408724825690997,0.6703483744100988,0.9540653289518028,0.3651656841864829,0.248787594235635,0.1408724327979003,0.6514026466290048,0.1065304599985798,0.9515607454713361,0.8271849292144197,0.2216756929019713,0.30078713279993075,0.201603457227586,0.8298255512573876,0.2835650942479624,0.18996102087581157,0.0643942722520291,0.1722177716628187,0.07745263506572098,0.8096227044569123,0.6520740386457071,0.12940510011241935,0.307970830108252,0.5256530359776007,0.15589479087772906,0.8772099063114583,0.007707531734533535,0.18818244913796278,0.9753338599265992,0.5783875323347282,0.6790914004194941,0.3026417784831086,0,0.7914242259171134,0.7724338245034194,1979-01-10
